,lat,lon,address,cost,time
272,37.68674814814815,-122.3156,,,
273,37.68674814814815,-122.30963703703705,,,
274,37.68674814814815,-122.30367407407408,,,
275,37.68674814814815,-122.29771111111113,,,
276,37.68674814814815,-122.29174814814813,,,
277,37.68674814814815,-122.2857851851852,,,
278,37.68674814814815,-122.27982222222221,,,
279,37.68674814814815,-122.27385925925924,,,
280,37.68674814814815,-122.26789629629629,,,
281,37.68674814814815,-122.26193333333332,,,
282,37.69271111111111,-122.53026666666668,,,
283,37.69271111111111,-122.52430370370372,,,
284,37.69271111111111,-122.51834074074075,,,
285,37.69271111111111,-122.5123777777778,,,
286,37.69271111111111,-122.50641481481482,,5.25,70.83333333333333
287,37.69271111111111,-122.50045185185186,,5.25,70.83333333333333
288,37.69271111111111,-122.49448888888891,,5.25,69.51666666666667
289,37.69271111111111,-122.48852592592593,,5.25,70.85
290,37.69271111111111,-122.48256296296294,,5.25,72.63333333333334
291,37.69271111111111,-122.4766,,5.25,68.08333333333333
292,37.69271111111111,-122.47063703703705,,5.25,66.78333333333333
293,37.69271111111111,-122.46467407407408,,5.25,57.766666666666666
294,37.69271111111111,-122.45871111111113,,5.25,56.7
295,37.69271111111111,-122.45274814814816,,5.25,66.26666666666667
296,37.69271111111111,-122.4467851851852,,5.25,80.7
297,37.69271111111111,-122.44082222222221,,5.25,92.5
298,37.69271111111111,-122.43485925925928,,5.25,88.08333333333333
299,37.69271111111111,-122.42889629629629,,5.25,87.3
300,37.69271111111111,-122.42293333333332,,,78.66666666666667
301,37.69271111111111,-122.41697037037036,,2.25,71.26666666666667
302,37.69271111111111,-122.4110074074074,,2.25,65.86666666666666
303,37.69271111111111,-122.40504444444444,,2.25,51.983333333333334
304,37.69271111111111,-122.39908148148147,,2.25,67.41666666666667
305,37.69271111111111,-122.3961,,2.25,66.63333333333334
306,37.69271111111111,-122.39311851851852,,2.25,70.85
307,37.69271111111111,-122.38715555555555,,2.25,70.85
308,37.69271111111111,-122.3811925925926,,,
309,37.69271111111111,-122.37522962962964,,,
310,37.69271111111111,-122.36926666666668,,,
311,37.69271111111111,-122.3633037037037,,,
312,37.69271111111111,-122.35734074074074,,,
313,37.69271111111111,-122.35137777777778,,,
314,37.69271111111111,-122.34541481481482,,,
315,37.69271111111111,-122.33945185185185,,,
316,37.69271111111111,-122.33348888888891,,,
317,37.69271111111111,-122.32752592592593,,,
318,37.69271111111111,-122.32156296296296,,,
319,37.69271111111111,-122.3156,,,
320,37.69271111111111,-122.30963703703705,,,
321,37.69271111111111,-122.30367407407408,,,
322,37.69271111111111,-122.29771111111113,,,
323,37.69271111111111,-122.29174814814813,,,
324,37.69271111111111,-122.2857851851852,,,
325,37.69271111111111,-122.27982222222221,,,
326,37.69271111111111,-122.27385925925924,,,
327,37.69271111111111,-122.26789629629629,,,
328,37.69271111111111,-122.26193333333332,,,
329,37.69867407407408,-122.53026666666668,,,
330,37.69867407407408,-122.52430370370372,,,
331,37.69867407407408,-122.51834074074075,,,
332,37.69867407407408,-122.5123777777778,,,
333,37.69867407407408,-122.50641481481482,,5.25,92.78333333333333
334,37.69867407407408,-122.50045185185186,,5.25,87.33333333333333
335,37.69867407407408,-122.49448888888891,,5.25,79.93333333333334
336,37.69867407407408,-122.48852592592593,,5.25,64.56666666666666
337,37.69867407407408,-122.48256296296294,,5.25,61.9
338,37.69867407407408,-122.4766,,5.25,66.33333333333333
339,37.69867407407408,-122.47063703703705,,3.0,57.86666666666667
340,37.69867407407408,-122.46467407407408,,3.0,55.65
341,37.69867407407408,-122.45871111111113,,5.25,59.4
342,37.69867407407408,-122.45274814814816,,3.0,64.86666666666666
343,37.69867407407408,-122.4467851851852,,5.25,87.0
344,37.69867407407408,-122.44082222222221,,,
345,37.69867407407408,-122.43485925925928,,5.25,74.16666666666667
346,37.69867407407408,-122.42889629629629,,7.5,73.88333333333334
347,37.69867407407408,-122.42293333333332,,7.5,64.85
348,37.69867407407408,-122.41697037037036,,,
349,37.69867407407408,-122.4110074074074,,3.0,64.61666666666666
350,37.69867407407408,-122.40504444444444,,2.25,52.583333333333336
351,37.69867407407408,-122.39908148148147,,3.0,59.68333333333333
352,37.69867407407408,-122.3961,,3.0,59.666666666666664
353,37.69867407407408,-122.39311851851852,,,
354,37.69867407407408,-122.38715555555555,,,
355,37.69867407407408,-122.3811925925926,,,
356,37.69867407407408,-122.37522962962964,,,
357,37.69867407407408,-122.36926666666668,,,
358,37.69867407407408,-122.3633037037037,,,
359,37.69867407407408,-122.35734074074074,,,
360,37.69867407407408,-122.35137777777778,,,
361,37.69867407407408,-122.34541481481482,,,
362,37.69867407407408,-122.33945185185185,,,
363,37.69867407407408,-122.33348888888891,,,
364,37.69867407407408,-122.32752592592593,,,
365,37.69867407407408,-122.32156296296296,,,
366,37.69867407407408,-122.3156,,,
367,37.69867407407408,-122.30963703703705,,,
368,37.69867407407408,-122.30367407407408,,,
369,37.69867407407408,-122.29771111111113,,,
370,37.69867407407408,-122.29174814814813,,,
371,37.69867407407408,-122.2857851851852,,,
372,37.69867407407408,-122.27982222222221,,,
373,37.69867407407408,-122.27385925925924,,,
374,37.69867407407408,-122.26789629629629,,,
375,37.69867407407408,-122.26193333333332,,,
376,37.70463703703704,-122.53026666666668,,,
377,37.70463703703704,-122.52430370370372,,,
378,37.70463703703704,-122.51834074074075,,,
379,37.70463703703704,-122.5123777777778,,,
380,37.70463703703704,-122.50641481481482,,7.5,116.11666666666666
381,37.70463703703704,-122.50045185185186,,5.25,93.56666666666666
382,37.70463703703704,-122.49448888888891,,,
383,37.70463703703704,-122.48852592592593,,,
384,37.70463703703704,-122.48256296296294,,5.25,65.21666666666667
385,37.70463703703704,-122.4766,,3.0,59.4
386,37.70463703703704,-122.47063703703705,,3.0,48.833333333333336
387,37.70463703703704,-122.46467407407408,,3.0,47.88333333333333
388,37.70463703703704,-122.45871111111113,,3.0,45.36666666666667
389,37.70463703703704,-122.45274814814816,,3.0,44.93333333333333
390,37.70463703703704,-122.4467851851852,,3.0,48.4
391,37.70463703703704,-122.44082222222221,,3.0,55.18333333333333
392,37.70463703703704,-122.43485925925928,,5.25,63.36666666666667
393,37.70463703703704,-122.42889629629629,,5.25,64.23333333333333
394,37.70463703703704,-122.42293333333332,,7.5,51.85
395,37.70463703703704,-122.41697037037036,,3.0,56.016666666666666
396,37.70463703703704,-122.4110074074074,,,
397,37.70463703703704,-122.40504444444444,,3.0,45.016666666666666
398,37.70463703703704,-122.39908148148147,,3.0,48.81666666666667
399,37.70463703703704,-122.3961,,3.0,51.78333333333333
400,37.70463703703704,-122.39311851851852,,3.0,69.66666666666667
401,37.70463703703704,-122.38715555555555,,3.0,59.8
402,37.70463703703704,-122.3811925925926,,,
403,37.70463703703704,-122.37522962962964,,,
404,37.70463703703704,-122.36926666666668,,,
405,37.70463703703704,-122.3633037037037,,,
406,37.70463703703704,-122.35734074074074,,,
407,37.70463703703704,-122.35137777777778,,,
408,37.70463703703704,-122.34541481481482,,,
409,37.70463703703704,-122.33945185185185,,,
410,37.70463703703704,-122.33348888888891,,,
411,37.70463703703704,-122.32752592592593,,,
412,37.70463703703704,-122.32156296296296,,,
413,37.70463703703704,-122.3156,,,
414,37.70463703703704,-122.30963703703705,,,
415,37.70463703703704,-122.30367407407408,,,
416,37.70463703703704,-122.29771111111113,,,
417,37.70463703703704,-122.29174814814813,,,
418,37.70463703703704,-122.2857851851852,,,
419,37.70463703703704,-122.27982222222221,,,
420,37.70463703703704,-122.27385925925924,,,
421,37.70463703703704,-122.26789629629629,,,
422,37.70463703703704,-122.26193333333332,,,
423,37.7106,-122.53026666666668,,,
424,37.7106,-122.52430370370372,,,
425,37.7106,-122.51834074074075,,,
426,37.7106,-122.5123777777778,,,
427,37.7106,-122.50641481481482,,,
428,37.7106,-122.50045185185186,,,
429,37.7106,-122.49448888888891,,,
430,37.7106,-122.48852592592593,,,74.55
431,37.7106,-122.48256296296294,,,69.05
432,37.7106,-122.4766,,3.0,66.36666666666666
433,37.7106,-122.47063703703705,,3.0,54.55
434,37.7106,-122.46467407407408,,3.0,55.016666666666666
435,37.7106,-122.45871111111113,,3.0,48.63333333333333
436,37.7106,-122.45274814814816,,3.0,42.7
437,37.7106,-122.4467851851852,,3.0,37.53333333333333
438,37.7106,-122.44082222222221,,3.0,42.71666666666667
439,37.7106,-122.43485925925928,,3.0,44.71666666666667
440,37.7106,-122.42889629629629,,3.0,49.416666666666664
441,37.7106,-122.42293333333332,,7.5,50.55
442,37.7106,-122.41697037037036,,7.5,45.416666666666664
443,37.7106,-122.4110074074074,,3.0,49.46666666666667
444,37.7106,-122.40504444444444,,3.0,37.65
445,37.7106,-122.39908148148147,,3.0,40.5
446,37.7106,-122.3961,,3.0,42.53333333333333
447,37.7106,-122.39311851851852,,3.0,46.2
448,37.7106,-122.38715555555555,,3.0,57.31666666666667
449,37.7106,-122.3811925925926,,3.0,54.833333333333336
450,37.7106,-122.37522962962964,,3.0,66.45
451,37.7106,-122.36926666666668,,,
452,37.7106,-122.3633037037037,,,
453,37.7106,-122.35734074074074,,,
454,37.7106,-122.35137777777778,,,
455,37.7106,-122.34541481481482,,,
456,37.7106,-122.33945185185185,,,
457,37.7106,-122.33348888888891,,,
458,37.7106,-122.32752592592593,,,
459,37.7106,-122.32156296296296,,,
460,37.7106,-122.3156,,,
461,37.7106,-122.30963703703705,,,
462,37.7106,-122.30367407407408,,,
463,37.7106,-122.29771111111113,,,
464,37.7106,-122.29174814814813,,,
465,37.7106,-122.2857851851852,,,
466,37.7106,-122.27982222222221,,,
467,37.7106,-122.27385925925924,,,
468,37.7106,-122.26789629629629,,,
469,37.7106,-122.26193333333332,,,
470,37.71656296296296,-122.53026666666668,,,
471,37.71656296296296,-122.52430370370372,,,
472,37.71656296296296,-122.51834074074075,,,
473,37.71656296296296,-122.5123777777778,,,
474,37.71656296296296,-122.50641481481482,,,
475,37.71656296296296,-122.50045185185186,,,
476,37.71656296296296,-122.49448888888891,,,80.26666666666667
477,37.71656296296296,-122.48852592592593,,3.0,79.33333333333333
478,37.71656296296296,-122.48256296296294,,3.0,62.28333333333333
479,37.71656296296296,-122.4766,,3.0,57.7
480,37.71656296296296,-122.47063703703705,,3.0,53.2
481,37.71656296296296,-122.46467407407408,,3.0,52.61666666666667
482,37.71656296296296,-122.45871111111113,,3.0,50.13333333333333
483,37.71656296296296,-122.45274814814816,,3.0,51.916666666666664
484,37.71656296296296,-122.4467851851852,,3.0,43.6
485,37.71656296296296,-122.44082222222221,,3.0,33.31666666666667
486,37.71656296296296,-122.43485925925928,,3.0,42.2
487,37.71656296296296,-122.42889629629629,,3.0,45.61666666666667
488,37.71656296296296,-122.42293333333332,,3.0,63.516666666666666
489,37.71656296296296,-122.41697037037036,,3.0,70.7
490,37.71656296296296,-122.4110074074074,,3.0,47.05
491,37.71656296296296,-122.40504444444444,,3.0,44.53333333333333
492,37.71656296296296,-122.39908148148147,,7.5,35.63333333333333
493,37.71656296296296,-122.3961,,3.0,36.06666666666667
494,37.71656296296296,-122.39311851851852,,3.0,40.083333333333336
495,37.71656296296296,-122.38715555555555,,3.0,42.93333333333333
496,37.71656296296296,-122.3811925925926,,3.0,49.416666666666664
497,37.71656296296296,-122.37522962962964,,3.0,75.86666666666666
498,37.71656296296296,-122.36926666666668,,3.0,60.75
499,37.71656296296296,-122.3633037037037,,3.0,63.266666666666666
500,37.71656296296296,-122.35734074074074,,,
501,37.71656296296296,-122.35137777777778,,,
502,37.71656296296296,-122.34541481481482,,,
503,37.71656296296296,-122.33945185185185,,,
504,37.71656296296296,-122.33348888888891,,,
505,37.71656296296296,-122.32752592592593,,,
506,37.71656296296296,-122.32156296296296,,,
507,37.71656296296296,-122.3156,,,
508,37.71656296296296,-122.30963703703705,,,
509,37.71656296296296,-122.30367407407408,,,
510,37.71656296296296,-122.29771111111113,,,
511,37.71656296296296,-122.29174814814813,,,
512,37.71656296296296,-122.2857851851852,,,
513,37.71656296296296,-122.27982222222221,,,
514,37.71656296296296,-122.27385925925924,,,
515,37.71656296296296,-122.26789629629629,,,
516,37.71656296296296,-122.26193333333332,,,
517,37.72252592592593,-122.53026666666668,,,
518,37.72252592592593,-122.52430370370372,,,
519,37.72252592592593,-122.51834074074075,,,
520,37.72252592592593,-122.5123777777778,,,
521,37.72252592592593,-122.50641481481482,,,
522,37.72252592592593,-122.50045185185186,,3.0,87.38333333333334
523,37.72252592592593,-122.49448888888891,,3.0,71.76666666666667
524,37.72252592592593,-122.48852592592593,,3.0,67.45
525,37.72252592592593,-122.48256296296294,,3.0,61.2
526,37.72252592592593,-122.4766,,3.0,55.38333333333333
527,37.72252592592593,-122.47063703703705,,3.0,51.0
528,37.72252592592593,-122.46467407407408,,3.0,51.916666666666664
529,37.72252592592593,-122.45871111111113,,3.0,45.93333333333333
530,37.72252592592593,-122.45274814814816,,3.0,41.78333333333333
531,37.72252592592593,-122.4467851851852,,3.0,38.45
532,37.72252592592593,-122.44082222222221,,3.0,39.11666666666667
533,37.72252592592593,-122.43485925925928,,3.0,32.56666666666667
534,37.72252592592593,-122.42889629629629,,3.0,39.55
535,37.72252592592593,-122.42293333333332,,3.0,44.416666666666664
536,37.72252592592593,-122.41697037037036,,7.5,48.03333333333333
537,37.72252592592593,-122.4110074074074,,7.5,41.766666666666666
538,37.72252592592593,-122.40504444444444,,7.5,36.416666666666664
539,37.72252592592593,-122.39908148148147,,3.0,36.95
540,37.72252592592593,-122.3961,,3.0,32.766666666666666
541,37.72252592592593,-122.39311851851852,,3.0,33.93333333333333
542,37.72252592592593,-122.38715555555555,,3.0,40.95
543,37.72252592592593,-122.3811925925926,,,
544,37.72252592592593,-122.37522962962964,,3.0,55.666666666666664
545,37.72252592592593,-122.36926666666668,,3.0,52.96666666666667
546,37.72252592592593,-122.3633037037037,,3.0,60.0
547,37.72252592592593,-122.35734074074074,,3.0,48.983333333333334
548,37.72252592592593,-122.35137777777778,,,
549,37.72252592592593,-122.34541481481482,,,
550,37.72252592592593,-122.33945185185185,,,
551,37.72252592592593,-122.33348888888891,,,
552,37.72252592592593,-122.32752592592593,,,
553,37.72252592592593,-122.32156296296296,,,
554,37.72252592592593,-122.3156,,,
555,37.72252592592593,-122.30963703703705,,,
556,37.72252592592593,-122.30367407407408,,,
557,37.72252592592593,-122.29771111111113,,,
558,37.72252592592593,-122.29174814814813,,,
559,37.72252592592593,-122.2857851851852,,,
560,37.72252592592593,-122.27982222222221,,,
561,37.72252592592593,-122.27385925925924,,,
562,37.72252592592593,-122.26789629629629,,,
563,37.72252592592593,-122.26193333333332,,,
564,37.72848888888889,-122.53026666666668,,,
565,37.72848888888889,-122.52430370370372,,,
566,37.72848888888889,-122.51834074074075,,3.0,60.55
567,37.72848888888889,-122.5123777777778,,3.0,62.3
568,37.72848888888889,-122.50641481481482,,3.0,63.28333333333333
569,37.72848888888889,-122.50045185185186,,3.0,65.48333333333333
570,37.72848888888889,-122.49448888888891,,3.0,57.2
571,37.72848888888889,-122.48852592592593,,3.0,56.61666666666667
572,37.72848888888889,-122.48256296296294,,3.0,58.15
573,37.72848888888889,-122.4766,,3.0,55.96666666666667
574,37.72848888888889,-122.47063703703705,,3.0,59.05
575,37.72848888888889,-122.46467407407408,,3.0,56.21666666666667
576,37.72848888888889,-122.45871111111113,,3.0,49.71666666666667
577,37.72848888888889,-122.45274814814816,,3.0,48.46666666666667
578,37.72848888888889,-122.4467851851852,,3.0,47.2
579,37.72848888888889,-122.44082222222221,,3.0,43.15
580,37.72848888888889,-122.43485925925928,,3.0,33.95
581,37.72848888888889,-122.42889629629629,,3.0,30.833333333333332
582,37.72848888888889,-122.42293333333332,,3.0,37.9
583,37.72848888888889,-122.41697037037036,,7.5,38.63333333333333
584,37.72848888888889,-122.4110074074074,,7.5,35.63333333333333
585,37.72848888888889,-122.40504444444444,,7.5,32.21666666666667
586,37.72848888888889,-122.39908148148147,,3.0,37.61666666666667
587,37.72848888888889,-122.3961,,7.5,41.333333333333336
588,37.72848888888889,-122.39311851851852,,3.0,30.816666666666666
589,37.72848888888889,-122.38715555555555,,3.0,35.8
590,37.72848888888889,-122.3811925925926,,3.0,40.733333333333334
591,37.72848888888889,-122.37522962962964,,3.0,39.3
592,37.72848888888889,-122.36926666666668,,3.0,36.38333333333333
593,37.72848888888889,-122.3633037037037,,3.0,41.416666666666664
594,37.72848888888889,-122.35734074074074,,3.0,47.766666666666666
